000 2.40000000e+01
001 2.35102041e+01
002 2.30204082e+01
003 2.25306122e+01
004 2.20408163e+01
005 2.15510204e+01
006 2.10612245e+01
007 2.05714286e+01
008 2.00816327e+01
009 1.95918367e+01
010 1.91020408e+01
011 1.86122449e+01
012 1.81224490e+01
013 1.76326531e+01
014 1.71428571e+01
015 1.66530612e+01
016 1.61632653e+01
017 1.56734694e+01
018 1.51836735e+01
019 1.46938776e+01
020 1.42040816e+01
021 1.37142857e+01
022 1.32244898e+01
023 1.27346939e+01
024 1.22448980e+01
025 1.17551020e+01
026 1.12653061e+01
027 1.07755102e+01
028 1.02857143e+01
029 9.79591837e+00
030 9.30612245e+00
031 8.81632653e+00
032 8.32653061e+00
033 7.83673469e+00
034 7.34693878e+00
035 6.85714286e+00
036 6.36734694e+00
037 5.87755102e+00
038 5.38775510e+00
039 4.89795918e+00
040 4.40816327e+00
041 3.91836735e+00
042 3.42857143e+00
043 2.93877551e+00
044 2.44897959e+00
045 1.95918367e+00
046 1.46938776e+00
047 9.79591837e-01
048 4.89795918e-01
049 0.00000000e+00
