000 9.90000000e+01
001 4.90000000e+01
002 3.23333333e+01
003 2.40000000e+01
004 1.90000000e+01
005 1.56666667e+01
006 1.32857143e+01
007 1.15000000e+01
008 1.01111111e+01
009 9.00000000e+00
010 8.09090909e+00
011 7.33333333e+00
012 6.69230769e+00
013 6.14285714e+00
014 5.66666667e+00
015 5.25000000e+00
016 4.88235294e+00
017 4.55555556e+00
018 4.26315789e+00
019 4.00000000e+00
020 3.76190476e+00
021 3.54545455e+00
022 3.34782609e+00
023 3.16666667e+00
024 3.00000000e+00
025 2.84615385e+00
026 2.70370370e+00
027 2.57142857e+00
028 2.44827586e+00
029 2.33333333e+00
030 2.22580645e+00
031 2.12500000e+00
032 2.03030303e+00
033 1.94117647e+00
034 1.85714286e+00
035 1.77777778e+00
036 1.70270270e+00
037 1.63157895e+00
038 1.56410256e+00
039 1.50000000e+00
040 1.43902439e+00
041 1.38095238e+00
042 1.32558140e+00
043 1.27272727e+00
044 1.22222222e+00
045 1.17391304e+00
046 1.12765957e+00
047 1.08333333e+00
048 1.04081633e+00
049 1.00000000e+00
050 9.60784314e-01
051 9.23076923e-01
052 8.86792453e-01
053 8.51851852e-01
054 8.18181818e-01
055 7.85714286e-01
056 7.54385965e-01
057 7.24137931e-01
058 6.94915254e-01
059 6.66666667e-01
060 6.39344262e-01
061 6.12903226e-01
062 5.87301587e-01
063 5.62500000e-01
064 5.38461538e-01
065 5.15151515e-01
066 4.92537313e-01
067 4.70588235e-01
068 4.49275362e-01
069 4.28571429e-01
070 4.08450704e-01
071 3.88888889e-01
072 3.69863014e-01
073 3.51351351e-01
074 3.33333333e-01
075 3.15789474e-01
076 2.98701299e-01
077 2.82051282e-01
078 2.65822785e-01
079 2.50000000e-01
080 2.34567901e-01
081 2.19512195e-01
082 2.04819277e-01
083 1.90476190e-01
084 1.76470588e-01
085 1.62790698e-01
086 1.49425287e-01
087 1.36363636e-01
088 1.23595506e-01
089 1.11111111e-01
090 9.89010989e-02
091 8.69565217e-02
092 7.52688172e-02
093 6.38297872e-02
094 5.26315789e-02
095 4.16666667e-02
096 3.09278351e-02
097 2.04081633e-02
098 1.01010101e-02
099 0.00000000e+00
