5.00000000e-04 1.85547158e+03
5.11392954e-04 1.89579816e+03
5.23045507e-04 1.93698231e+03
5.34963574e-04 1.97904109e+03
5.47153205e-04 2.02199189e+03
5.59620588e-04 2.06585236e+03
5.72372051e-04 2.11064045e+03
5.85414068e-04 2.15637439e+03
5.98753260e-04 2.20307270e+03
6.12396397e-04 2.25075424e+03
6.26350405e-04 2.29943811e+03
6.40622368e-04 2.34914366e+03
6.55219530e-04 2.39989056e+03
6.70149302e-04 2.45169875e+03
6.85419263e-04 2.50458852e+03
7.01037164e-04 2.55858034e+03
7.17010932e-04 2.61369498e+03
7.33348678e-04 2.66995353e+03
7.50058693e-04 2.72737738e+03
7.67149462e-04 2.78598811e+03
7.84629659e-04 2.84580755e+03
8.02508159e-04 2.90685779e+03
8.20794036e-04 2.96916124e+03
8.39496574e-04 3.03274056e+03
8.58625266e-04 3.09761862e+03
8.78189822e-04 3.16381856e+03
8.98200175e-04 3.23136381e+03
9.18666482e-04 3.30027805e+03
9.39599132e-04 3.37058503e+03
9.61008752e-04 3.44230861e+03
9.82906209e-04 3.51547292e+03
1.00530262e-03 3.59010232e+03
1.02820935e-03 3.66622134e+03
1.05163804e-03 3.74385458e+03
1.07560057e-03 3.82302686e+03
1.10010910e-03 3.90376321e+03
1.12517609e-03 3.98608875e+03
1.15081425e-03 4.07002839e+03
1.17703659e-03 4.15560704e+03
1.20385644e-03 4.24284972e+03
1.23128740e-03 4.33178159e+03
1.25934341e-03 4.42242772e+03
1.28803869e-03 4.51481312e+03
1.31738782e-03 4.60896288e+03
1.34740570e-03 4.70490207e+03
1.37810756e-03 4.80265567e+03
1.40950899e-03 4.90224817e+03
1.44162594e-03 5.00370391e+03
1.47447469e-03 5.10704717e+03
1.50807194e-03 5.21230209e+03
1.54243473e-03 5.31949237e+03
1.57758050e-03 5.42864136e+03
1.61352711e-03 5.53977224e+03
1.65029279e-03 5.65290791e+03
1.68789621e-03 5.76807067e+03
1.72635646e-03 5.88528192e+03
1.76569306e-03 6.00456263e+03
1.80592598e-03 6.12593333e+03
1.84707564e-03 6.24941406e+03
1.88916294e-03 6.37502399e+03
1.93220923e-03 6.50278163e+03
1.97623638e-03 6.63270491e+03
2.02126672e-03 6.76481108e+03
2.06732311e-03 6.89911625e+03
2.11442895e-03 7.03563531e+03
2.16260813e-03 7.17438231e+03
2.21188512e-03 7.31537045e+03
2.26228494e-03 7.45861180e+03
2.31383315e-03 7.60411686e+03
2.36655594e-03 7.75189502e+03
2.42048007e-03 7.90195453e+03
2.47563291e-03 8.05430240e+03
2.53204245e-03 8.20894387e+03
2.58973734e-03 8.36588255e+03
2.64874686e-03 8.52512067e+03
2.70910096e-03 8.68665899e+03
2.77083029e-03 8.85049643e+03
2.83396617e-03 9.01662977e+03
2.89854067e-03 9.18505406e+03
2.96458655e-03 9.35576262e+03
3.03213734e-03 9.52874676e+03
3.10122735e-03 9.70399490e+03
3.17189163e-03 9.88149317e+03
3.24416606e-03 1.00612256e+04
3.31808733e-03 1.02431740e+04
3.39369297e-03 1.04273173e+04
3.47102134e-03 1.06136312e+04
3.55011172e-03 1.08020893e+04
3.63100424e-03 1.09926622e+04
3.71373997e-03 1.11853180e+04
3.79836091e-03 1.13800206e+04
3.88491001e-03 1.15767310e+04
3.97343121e-03 1.17754075e+04
4.06396945e-03 1.19760051e+04
4.15657069e-03 1.21784742e+04
4.25128193e-03 1.23827609e+04
4.34815125e-03 1.25888082e+04
4.44722782e-03 1.27965557e+04
4.54856195e-03 1.30059393e+04
4.65220506e-03 1.32168913e+04
4.75820978e-03 1.34293401e+04
4.86662991e-03 1.36432109e+04
4.97752050e-03 1.38584232e+04
5.09093782e-03 1.40748848e+04
5.20693947e-03 1.42924965e+04
5.32558431e-03 1.45111550e+04
5.44693259e-03 1.47307530e+04
5.57104589e-03 1.49511911e+04
5.69798724e-03 1.51723774e+04
5.82782105e-03 1.53942173e+04
5.96061325e-03 1.56166130e+04
6.09643123e-03 1.58394457e+04
6.23534396e-03 1.60625477e+04
6.37742193e-03 1.62857372e+04
6.52273729e-03 1.65088258e+04
6.67136378e-03 1.67316214e+04
6.82337686e-03 1.69539528e+04
6.97885370e-03 1.71756583e+04
7.13787322e-03 1.73965718e+04
7.30051615e-03 1.76165229e+04
7.46686504e-03 1.78353346e+04
7.63700434e-03 1.80528217e+04
7.81102042e-03 1.82687943e+04
7.98900162e-03 1.84830590e+04
8.17103828e-03 1.86954137e+04
8.35722281e-03 1.89056318e+04
8.54764972e-03 1.91134761e+04
8.74241568e-03 1.93187052e+04
8.94161957e-03 1.95210726e+04
9.14536249e-03 1.97203192e+04
9.35374788e-03 1.99161740e+04
9.56688152e-03 2.01083618e+04
9.78487161e-03 2.02966041e+04
1.00078288e-02 2.04806154e+04
1.02358663e-02 2.06600978e+04
1.04690998e-02 2.08347495e+04
1.07076477e-02 2.10042665e+04
1.09516312e-02 2.11683421e+04
1.12011741e-02 2.13266563e+04
1.14564030e-02 2.14788827e+04
1.17174475e-02 2.16246944e+04
1.19844402e-02 2.17637653e+04
1.22575166e-02 2.18957572e+04
1.25368152e-02 2.20203142e+04
1.28224780e-02 2.21370817e+04
1.31146498e-02 2.22457086e+04
1.34134790e-02 2.23458445e+04
1.37191173e-02 2.24371295e+04
1.40317198e-02 2.25192054e+04
1.43514453e-02 2.25917220e+04
1.46784560e-02 2.26543365e+04
1.50129180e-02 2.27066994e+04
1.53550010e-02 2.27484581e+04
1.57048786e-02 2.27792722e+04
1.60627285e-02 2.27988152e+04
1.64287324e-02 2.28067711e+04
1.68030760e-02 2.28028284e+04
1.71859493e-02 2.27866925e+04
1.75775468e-02 2.27580889e+04
1.79780672e-02 2.27167640e+04
1.83877138e-02 2.26624827e+04
1.88066945e-02 2.25950326e+04
1.92352221e-02 2.25142273e+04
1.96735141e-02 2.24199082e+04
2.01217930e-02 2.23119549e+04
2.05802864e-02 2.21902892e+04
2.10492269e-02 2.20548648e+04
2.15288526e-02 2.19056675e+04
2.20194071e-02 2.17427267e+04
2.25211393e-02 2.15661508e+04
2.30343039e-02 2.13760931e+04
2.35591614e-02 2.11727387e+04
2.40959783e-02 2.09563088e+04
2.46450271e-02 2.07271299e+04
2.52065864e-02 2.04856156e+04
2.57809414e-02 2.02322053e+04
2.63683836e-02 1.99673610e+04
2.69692111e-02 1.96916258e+04
2.75837291e-02 1.94057008e+04
2.82122494e-02 1.91103131e+04
2.88550911e-02 1.88061911e+04
2.95125806e-02 1.84940887e+04
3.01850516e-02 1.81749609e+04
3.08728454e-02 1.78498370e+04
3.15763112e-02 1.75197142e+04
3.22958061e-02 1.71855577e+04
3.30316954e-02 1.68484326e+04
3.37843526e-02 1.65095386e+04
3.45541598e-02 1.61700204e+04
3.53415077e-02 1.58309527e+04
3.61467960e-02 1.54934194e+04
3.69704336e-02 1.51587599e+04
3.78128385e-02 1.48282944e+04
3.86744384e-02 1.45032327e+04
3.95556706e-02 1.41846670e+04
4.04569825e-02 1.38734168e+04
4.13788316e-02 1.35700857e+04
4.23216859e-02 1.32752094e+04
4.32860239e-02 1.29892661e+04
4.42723353e-02 1.27129364e+04
4.52811207e-02 1.24474194e+04
4.63128921e-02 1.21938843e+04
4.73681735e-02 1.19533938e+04
4.84475003e-02 1.17265834e+04
4.95514206e-02 1.15125164e+04
5.06804947e-02 1.13098894e+04
5.18352959e-02 1.11174867e+04
5.30164102e-02 1.09341632e+04
5.42244372e-02 1.07588208e+04
5.54599903e-02 1.05904230e+04
5.67236965e-02 1.04279796e+04
5.80161975e-02 1.02702796e+04
5.93381492e-02 1.01159330e+04
6.06902229e-02 9.96361829e+03
6.20731047e-02 9.81181571e+03
6.34874968e-02 9.65856941e+03
6.49341171e-02 9.50198871e+03
6.64136999e-02 9.34005015e+03
6.79269964e-02 9.17028218e+03
6.94747747e-02 8.99035658e+03
7.10578206e-02 8.79849849e+03
7.26769376e-02 8.59365654e+03
7.43329476e-02 8.37511311e+03
7.60266913e-02 8.14314181e+03
7.77590285e-02 7.89870077e+03
7.95308386e-02 7.64322193e+03
8.13430210e-02 7.37923314e+03
8.31964957e-02 7.10938475e+03
8.50922034e-02 6.83673140e+03
8.70311065e-02 6.56437905e+03
8.90141894e-02 6.29540771e+03
